batch_id,processed_at,source_file,job_mode,timestamp,raw,final_label,severity,owner_team,tags,cluster_id,t5_template,cluster_template,auto_label
2469179c-5e4b-4825-b07c-87aede019ac2,2025-12-10T23:55:52.920906,test2.txt,both,2025-09-03T07:52:15.244,[2025-09-03T07:52:15.244] Recovered state of 0 reservations,cluster_state_recovered_no_reservations,info,scheduler,"cluster,state,recovered,no_reservations",3,[2025-09-03T07:52:15.244] Recovered state of 0 reservations. [2025-09-03T07:52:15.244] [2025-09-03T07:52:15.244] Recovered state of 0 reservations. [,[2025-09-03T07:52:15.244] Recovered state of 0 reservations,cluster_state_recovered_no_reservations
2469179c-5e4b-4825-b07c-87aede019ac2,2025-12-10T23:55:52.920906,test2.txt,both,2025-09-03T07:52:15.244,[2025-09-03T07:52:15.244] State of 0 triggers recovered,cluster_state_recovered_no_reservations,info,scheduler,"cluster,state,recovered,no_reservations",4,[2025-09-03T07:52:15.244].] [2025-09-03T07:52:15.244]] [2025-09-03T07:52:15.244] [2025-09-03T07:52:,[2025-09-03T07:52:15.244] State of 0 triggers recovered,cluster_state_recovered_no_reservations
2469179c-5e4b-4825-b07c-87aede019ac2,2025-12-10T23:55:52.920906,test2.txt,both,2025-09-03T07:52:15.244,[2025-09-03T07:52:15.244] read_slurm_conf: backup_controller not specified,controller_backup_not_configured,warning,infra,"controller,backup,not_configured",5,[2025-09-03T07:52:15.244] read_slurm_conf: backup_controller not specified [2025-09-03T07:52:15.244] read_slurm_conf: backup_controller not specified [2025-0,[2025-09-03T07:52:15.244] read_slurm_conf: backup_controller not specified,controller_backup_not_configured
2469179c-5e4b-4825-b07c-87aede019ac2,2025-12-10T23:55:52.920906,test2.txt,both,2025-09-03T07:52:15.244,[2025-09-03T07:52:15.244] select/cons_tres: select_p_reconfigure: select/cons_tres: reconfigure,unknown,info,unknown,,6,[2025-09-03T07:52:15.244] select/cons_tres: select_p_reconfigure: select/cons_tres: reconfigure [2025-09-03T07:52:15.244] select/cons_tres: recon,[2025-09-03T07:52:15.244] select/cons_tres: select_p_reconfigure: select/cons_tres: reconfigure,unknown
2469179c-5e4b-4825-b07c-87aede019ac2,2025-12-10T23:55:52.920906,test2.txt,both,2025-09-03T07:52:15.244,[2025-09-03T07:52:15.244] select/cons_tres: part_data_create_array: select/cons_tres: preparing for 19 partitions,unknown,info,unknown,,2,[2025-09-03T07:52:15.244] select/cons_tres: preparing for 19 partitions [2025-09-03T07:52:15.244] select/cons_tres: part_data_create_array: select/cons_,[2025-09-03T07:52:15.244] select/cons_tres: part_data_create_array: select/cons_tres: preparing for 19 partitions,unknown
2469179c-5e4b-4825-b07c-87aede019ac2,2025-12-10T23:55:52.920906,test2.txt,both,2025-09-03T07:52:15.245,[2025-09-03T07:52:15.245] Running as primary controller,controller_primary,info,infra,"controller,primary",7,[2025-09-03T07:52:15.245] Running as primary controller. [2025-09-03T07:52:15.245] Running as primary controller.,[2025-09-03T07:52:15.245] Running as primary controller,controller_primary
2469179c-5e4b-4825-b07c-87aede019ac2,2025-12-10T23:55:52.920906,test2.txt,both,2025-09-03T07:53:16.000,"[2025-09-03T07:53:16.000] SchedulerParameters=preempt_youngest_first,bf_resolution=60,bf_window=4320,bf_interval=60,bf_continue,bf_busy_nodes,bf_job_part_count_reserve=5,bf_min_age_reserve=60",scheduler_parameters,info,scheduler,"scheduler,config",8,[2025-09-03T07:53:16.000] [2025-09-03T07:53:16.000] [2025-09-03T07:53:16.000] [2025-09-03T07:53:16.000] [202,"[2025-09-03T07:53:16.000] SchedulerParameters=preempt_youngest_first,bf_resolution=60,bf_window=4320,bf_interval=60,bf_continue,bf_busy_nodes,bf_job_part_count_reserve=5,bf_min_age_reserve=60",scheduler_parameters
2469179c-5e4b-4825-b07c-87aede019ac2,2025-12-10T23:55:52.920906,test2.txt,both,2025-09-03T07:54:51.273,[2025-09-03T07:54:51.273] POWER: Power save mode: 334 nodes,cluster_power_save_mode,info,infra,"power,save,cluster",9,[2025-09-03T07:54:51.273] POWER: Power save mode: 334 nodes [2025-09-03T07:54:51.273] POWER: Power save mode: 334 nodes [2025-09-03T07:54:,[2025-09-03T07:54:51.273] POWER: Power save mode: 334 nodes,cluster_power_save_mode
2469179c-5e4b-4825-b07c-87aede019ac2,2025-12-10T23:55:52.920906,test2.txt,both,2025-09-03T08:05:11.347,[2025-09-03T08:05:11.347] POWER: Power save mode: 334 nodes,cluster_power_save_mode,info,infra,"power,save,cluster",9,[2025-09-03T08:05:11.347] POWER: Power save mode: 334 nodes [2025-09-03T08:05:11.347] POWER: Power save mode: 334 nodes [2025-09-03T08:05:,<*> POWER: Power save mode: 334 nodes,cluster_power_save_mode
2469179c-5e4b-4825-b07c-87aede019ac2,2025-12-10T23:55:52.920906,test2.txt,both,2025-09-03T08:15:31.423,[2025-09-03T08:15:31.423] POWER: Power save mode: 334 nodes,cluster_power_save_mode,info,infra,"power,save,cluster",9,[2025-09-03T08:15:31.423] POWER: Power save mode: 334 nodes [2025-09-03T08:15:31.423] POWER: Power save mode: 334 nodes [2025-09-03T08:15:,<*> POWER: Power save mode: 334 nodes,cluster_power_save_mode
2469179c-5e4b-4825-b07c-87aede019ac2,2025-12-10T23:55:52.920906,test2.txt,both,2025-09-03T08:25:51.498,[2025-09-03T08:25:51.498] POWER: Power save mode: 334 nodes,cluster_power_save_mode,info,infra,"power,save,cluster",9,[2025-09-03T08:25:51.498] POWER: Power save mode: 334 nodes: [2025-09-03T08:25:51.498] POWER:. [2025-09-03T08:25:51.4,<*> POWER: Power save mode: 334 nodes,cluster_power_save_mode
2469179c-5e4b-4825-b07c-87aede019ac2,2025-12-10T23:55:52.920906,test2.txt,both,2025-09-03T08:36:11.572,[2025-09-03T08:36:11.572] POWER: Power save mode: 334 nodes,cluster_power_save_mode,info,infra,"power,save,cluster",9,[2025-09-03T08:36:11.572] POWER: Power save mode: 334 nodes [2025-09-03T08:36:11.572] POWER: Power save mode: 334 nodes [2025-09-03T08:36:,<*> POWER: Power save mode: 334 nodes,cluster_power_save_mode
2469179c-5e4b-4825-b07c-87aede019ac2,2025-12-10T23:55:52.920906,test2.txt,both,2025-09-03T08:46:31.642,[2025-09-03T08:46:31.642] POWER: Power save mode: 334 nodes,cluster_power_save_mode,info,infra,"power,save,cluster",9,[2025-09-03T08:46:31.642] POWER: Power save mode: 334 nodes [2025-09-03T08:46:31.642] POWER: Power save mode: 334 nodes [2025-09-03T08:46:,<*> POWER: Power save mode: 334 nodes,cluster_power_save_mode
2469179c-5e4b-4825-b07c-87aede019ac2,2025-12-10T23:55:52.920906,test2.txt,both,2025-09-03T08:56:51.715,[2025-09-03T08:56:51.715] POWER: Power save mode: 334 nodes,cluster_power_save_mode,info,infra,"power,save,cluster",9,[2025-09-03T08:56:51.715] POWER: Power save mode: 334 nodes [2025-09-03T08:56:51.715] POWER: Power save mode: 334 nodes [2025-09-03T08:56:,<*> POWER: Power save mode: 334 nodes,cluster_power_save_mode
2469179c-5e4b-4825-b07c-87aede019ac2,2025-12-10T23:55:52.920906,test2.txt,both,2025-09-03T09:07:11.790,[2025-09-03T09:07:11.790] POWER: Power save mode: 334 nodes,cluster_power_save_mode,info,infra,"power,save,cluster",9,[2025-09-03T09:07:11.790] POWER: Power save mode: 334 nodes [2025-09-03T09:07:11.790] POWER: Power save mode: 334 nodes [2025-09-03T09:07:,<*> POWER: Power save mode: 334 nodes,cluster_power_save_mode
2469179c-5e4b-4825-b07c-87aede019ac2,2025-12-10T23:55:52.920906,test2.txt,both,2025-09-03T09:17:31.865,[2025-09-03T09:17:31.865] POWER: Power save mode: 334 nodes,cluster_power_save_mode,info,infra,"power,save,cluster",9,[2025-09-03T09:17:31.865] POWER: Power save mode: 334 nodes [2025-09-03T09:17:31.865] POWER: Power save mode: 334 nodes [2025-09-03T09:17:,<*> POWER: Power save mode: 334 nodes,cluster_power_save_mode
2469179c-5e4b-4825-b07c-87aede019ac2,2025-12-10T23:55:52.920906,test2.txt,both,2025-09-03T09:27:51.938,[2025-09-03T09:27:51.938] POWER: Power save mode: 334 nodes,cluster_power_save_mode,info,infra,"power,save,cluster",9,[2025-09-03T09:27:51.938] POWER: Power save mode: 334 nodes [2025-09-03T09:27:51.938] POWER: Power save mode: 334 nodes [2025-09-03T09:27:,<*> POWER: Power save mode: 334 nodes,cluster_power_save_mode
2469179c-5e4b-4825-b07c-87aede019ac2,2025-12-10T23:55:52.920906,test2.txt,both,2025-09-03T09:38:11.010,[2025-09-03T09:38:11.010] POWER: Power save mode: 334 nodes,cluster_power_save_mode,info,infra,"power,save,cluster",9,[2025-09-03T09:38:11.010] POWER: Power save mode: 334 nodes [2025-09-03T09:38:11.010] POWER: Power save mode: 334 nodes [2025-09-03T09:38:,<*> POWER: Power save mode: 334 nodes,cluster_power_save_mode
2469179c-5e4b-4825-b07c-87aede019ac2,2025-12-10T23:55:52.920906,test2.txt,both,2025-09-03T09:38:11.413,[2025-09-03T09:38:11.413] _slurm_rpc_submit_batch_job: JobId=958 InitPrio=35869 usec=6139,job_submit_batch,info,scheduler,"job,submit,batch",10,[2025-09-03T09:38:11.413] _slurm_rpc_submit_batch_job: JobId=958 InitPrio=35869 usec=6139 [2025-09-03T09:38,[2025-09-03T09:38:11.413] _slurm_rpc_submit_batch_job: JobId=958 InitPrio=35869 usec=6139,job_submit_batch
2469179c-5e4b-4825-b07c-87aede019ac2,2025-12-10T23:55:52.920906,test2.txt,both,2025-09-03T09:38:12.000,[2025-09-03T09:38:12.000] sched: Allocate JobId=958 NodeList=cpu-8c-std-dy-c7i4xlarge-1 #CPUs=8 Partition=cpu-8c-std,job_allocate,info,scheduler,"job,allocate,node,cpu-8c-std",11,[2025-09-03T09:38:12.000] sched: [2025-09-03T09:38:12.000] sched: [2025-09-03T09:38:12.000] sched: [2025-09-03T09,[2025-09-03T09:38:12.000] sched: Allocate JobId=958 NodeList=cpu-8c-std-dy-c7i4xlarge-1 #CPUs=8 Partition=cpu-8c-std,job_allocate
2469179c-5e4b-4825-b07c-87aede019ac2,2025-12-10T23:55:52.920906,test2.txt,both,2025-09-03T09:38:42.013,[2025-09-03T09:38:42.013] POWER: no more nodes to resume for job JobId=958,cluster_power_save_complete,info,infra,"power,save,complete",12,[2025-09-03T09:38:42.013] POWER: no more nodes to resume for job JobId=958 JobId=958 JobId=958 JobId=958 JobId=958 JobId=95,[2025-09-03T09:38:42.013] POWER: no more nodes to resume for job JobId=958,cluster_power_save_complete
2469179c-5e4b-4825-b07c-87aede019ac2,2025-12-10T23:55:52.920906,test2.txt,both,2025-09-03T09:38:42.013,[2025-09-03T09:38:42.013] POWER: power_save: waking nodes cpu-8c-std-dy-c7i4xlarge-1,cluster_power_save_wake,info,infra,"power,save,wakeup",13,cpu_save: waking nodes cpu-std-dy-c7i4xlarge-1_save: waking nodes-dy-c7i4xlarge-1--- POWER,[2025-09-03T09:38:42.013] POWER: power_save: waking nodes cpu-8c-std-dy-c7i4xlarge-1,cluster_power_save_wake
2469179c-5e4b-4825-b07c-87aede019ac2,2025-12-10T23:55:52.920906,test2.txt,both,2025-09-03T09:42:37.720,[2025-09-03T09:42:37.720] Node cpu-8c-std-dy-c7i4xlarge-1 now responding,node_now_responding,info,infra,"node,recovered,online",14,-c7i4xlarge-1 now responding. [2025-09-03T09:42:37.720]. [2025-09-03T09:42:37.720]--c7i4xlarge-1 now responding. [2025-09-,[2025-09-03T09:42:37.720] Node cpu-8c-std-dy-c7i4xlarge-1 now responding,node_now_responding
2469179c-5e4b-4825-b07c-87aede019ac2,2025-12-10T23:55:52.920906,test2.txt,both,2025-09-03T09:42:37.720,"[2025-09-03T09:42:37.720] POWER: Node cpu-8c-std-dy-c7i4xlarge-1/cpu-8c-std-dy-c7i4xlarge-1/192.168.13.70 powered up with instance_id=i-0c30e29de39a401f6, instance_type=c7i.4xlarge",cluster_power_node_online,info,infra,"power,node,online",15,-1/192.168.13.70-1 and node_name=c7i.4xlarge-1. [2025-09-03T09:42:37.720] POWER: Node0] [2025-09-03T09:42:37.720,"[2025-09-03T09:42:37.720] POWER: Node cpu-8c-std-dy-c7i4xlarge-1/cpu-8c-std-dy-c7i4xlarge-1/192.168.13.70 powered up with instance_id=i-0c30e29de39a401f6, instance_type=c7i.4xlarge",cluster_power_node_online
2469179c-5e4b-4825-b07c-87aede019ac2,2025-12-10T23:55:52.920906,test2.txt,both,2025-09-03T09:42:45.001,[2025-09-03T09:42:45.001] job_time_limit: Configuration for JobId=958 complete,job_time_limit_configured,info,scheduler,"job,time_limit,config",16,[2025-09-03T09:42:01.001] job_time_limit: Configuration for JobId=958 complete [2025-09-03T09:42:02.001] job_time_limit: Configuration for JobId=958 complete [2025-0,[2025-09-03T09:42:45.001] job_time_limit: Configuration for JobId=958 complete,job_time_limit_configured
2469179c-5e4b-4825-b07c-87aede019ac2,2025-12-10T23:55:52.920906,test2.txt,both,2025-09-03T09:42:45.001,[2025-09-03T09:42:45.001] Resetting JobId=958 start time for node power up,job_reset_start_time,info,scheduler,"job,reset_start_time,node_power_up",17,[2025-09-03T09:42:45.001]. [2025-09-03T09:42:45.001] [2025-09-03T09:42:45.001] Resetting JobId=958 start time for node,[2025-09-03T09:42:45.001] Resetting JobId=958 start time for node power up,job_reset_start_time
2469179c-5e4b-4825-b07c-87aede019ac2,2025-12-10T23:55:52.920906,test2.txt,both,2025-09-03T09:48:31.084,[2025-09-03T09:48:31.084] POWER: Power save mode: 333 nodes,cluster_power_save_mode,info,infra,"power,save,cluster",9,[2025-09-03T09:48:31.084] POWER: Power save mode: 333 nodes [2025-09-03T09:48:31.084] POWER: Power save mode: 333 nodes [2025-09-03T09:48:,<*> POWER: Power save mode: <*> nodes,cluster_power_save_mode
2469179c-5e4b-4825-b07c-87aede019ac2,2025-12-10T23:55:52.920906,test2.txt,both,2025-09-03T09:49:06.084,[2025-09-03T09:49:06.084] POWER: Power save mode: 334 nodes,cluster_power_save_mode,info,infra,"power,save,cluster",9,[2025-09-03T09:49:06.084] POWER: Power save mode: 334 nodes [2025-09-03T09:49:06.084] POWER: Power save mode: 334 nodes [2025-09-03T09:49:,<*> POWER: Power save mode: <*> nodes,cluster_power_save_mode
2469179c-5e4b-4825-b07c-87aede019ac2,2025-12-10T23:55:52.920906,test2.txt,both,2025-09-03T09:49:41.084,[2025-09-03T09:49:41.084] _slurm_rpc_submit_batch_job: JobId=961 InitPrio=30001 usec=5001,job_submit_batch,info,scheduler,"job,submit,batch",18,[2025-09-03T09:49:41.084] _slurm_rpc_submit_batch_job: [2025-09-03T09:49:41.084] _slurm_rpc_submit_,[2025-09-03T09:49:41.084] _slurm_rpc_submit_batch_job: JobId=961 InitPrio=30001 usec=5001,job_submit_batch
2469179c-5e4b-4825-b07c-87aede019ac2,2025-12-10T23:55:52.920906,test2.txt,both,2025-09-03T09:50:16.084,[2025-09-03T09:50:16.084] sched: Allocate JobId=962 NodeList=cpu-8c-std-dy-c7i4xlarge-2 #CPUs=8 Partition=cpu-8c-std,job_allocate,info,scheduler,"job,allocate,node,cpu-8c-std",11,[2025-09-03T09:50:16.084] sched: [2025-09-03T09:50:16.084] sched: [2025-09-03T09:50:16.084] sched: [2025-09-,<*> sched: Allocate <*> <*> #CPUs=8 Partition=cpu-8c-std,job_allocate
2469179c-5e4b-4825-b07c-87aede019ac2,2025-12-10T23:55:52.920906,test2.txt,both,2025-09-03T09:50:51.084,[2025-09-03T09:50:51.084] POWER: no more nodes to resume for job JobId=963,cluster_power_save_complete,info,infra,"power,save,complete",12,POWER: no more nodes to resume for job [2025-09-03T09:50:51.084] POWER: no more nodes to resume for job JobId=963 [2025-09-03T09:50:51.084] POWER:,<*> POWER: no more nodes to resume for job <*>,cluster_power_save_complete
2469179c-5e4b-4825-b07c-87aede019ac2,2025-12-10T23:55:52.920906,test2.txt,both,2025-09-03T09:51:26.084,[2025-09-03T09:51:26.084] POWER: power_save: waking nodes cpu-8c-std-dy-c7i4xlarge-3,cluster_power_save_wake,info,infra,"power,save,wakeup",13,_save: waking nodes_save: waking nodes_save: waking nodes-c7i4xlarge-3-c7i4--2025-09-03T09:51:26.084,<*> POWER: power_save: waking nodes <*>,cluster_power_save_wake
2469179c-5e4b-4825-b07c-87aede019ac2,2025-12-10T23:55:52.920906,test2.txt,both,2025-09-03T09:52:01.084,[2025-09-03T09:52:01.084] Node cpu-8c-std-dy-c7i4xlarge-4 now responding,node_now_responding,info,infra,"node,recovered,online",14,-c7i4xlarge-4 now responding. [2025-09-03T09:52:01.084]. [2025-09-03T09:52:01.084]--c7i4xlarge-4 now responding. [2025-09-,<*> Node <*> now responding,node_now_responding
2469179c-5e4b-4825-b07c-87aede019ac2,2025-12-10T23:55:52.920906,test2.txt,both,2025-09-03T09:52:36.084,"[2025-09-03T09:52:36.084] POWER: Node cpu-8c-std-dy-c7i4xlarge-5/cpu-8c-std-dy-c7i4xlarge-5/192.168.13.71 powered up with instance_id=i-0c30e29de39a40001, instance_type=c7i.4xlarge",cluster_power_node_online,info,infra,"power,node,online",15,"_id=i-0c30e29de39a40001, instance_type=c7i.4xlarge-5.-5.00-5/cpu-8c-std-dy-c7i4xlarge-5/192.168",<*> POWER: Node <*> powered up with <*> instance_type=c7i.4xlarge,cluster_power_node_online
2469179c-5e4b-4825-b07c-87aede019ac2,2025-12-10T23:55:52.920906,test2.txt,both,2025-09-03T09:53:11.084,[2025-09-03T09:53:11.084] AUTH: user user1 failed password authentication from 10.1.1.101,auth_failure,high,security,"auth,security,login_failure",19,[2025-09-03T09:53:11.084] AUTH: user user1 failed password authentication from 10.1.1.101. [2025-09-03T09:53:11.084] AUTH: user user1 failed password authentication from 10.1.1.101.,[2025-09-03T09:53:11.084] AUTH: user user1 failed password authentication from 10.1.1.101,auth_failure
2469179c-5e4b-4825-b07c-87aede019ac2,2025-12-10T23:55:52.920906,test2.txt,both,2025-09-03T09:53:46.084,[2025-09-03T09:53:46.084] DISK: /var is 89% full on node cpu-16c-std-2,disk_usage_high,warning,storage,"disk,usage,high",20,[2025-09-03T09:53:46.084] DISK: [2025-09-03T09:53:46.084] [2025-09-03T09:53:46.084] [2025-09-03T09:53:46.0,[2025-09-03T09:53:46.084] DISK: /var is 89% full on node cpu-16c-std-2,disk_usage_high
2469179c-5e4b-4825-b07c-87aede019ac2,2025-12-10T23:55:52.920906,test2.txt,both,2025-09-03T09:54:21.084,[2025-09-03T09:54:21.084] NETWORK: latency to storage cluster increased to 81ms (no SLA breach),network_latency_storage_cluster,warning,network,"network,latency,storage",21,[2025-09-03T09:54:21.084] [2025-09-03T09:54:21.084] [2025-09-03T09:54:21.084] [2025-09-03T09:54:21.084] [202,[2025-09-03T09:54:21.084] NETWORK: latency to storage cluster increased to 81ms (no SLA breach),network_latency_storage_cluster
2469179c-5e4b-4825-b07c-87aede019ac2,2025-12-10T23:55:52.920906,test2.txt,both,2025-09-03T09:54:56.084,[2025-09-03T09:54:56.084] POWER: Power save mode: 334 nodes,cluster_power_save_mode,info,infra,"power,save,cluster",9,[2025-09-03T09:54:56.084] POWER: Power save mode: 334 nodes [2025-09-03T09:54:56.084] POWER: Power save mode: 334 nodes [2025-09-03T09:54:,<*> POWER: Power save mode: <*> nodes,cluster_power_save_mode
2469179c-5e4b-4825-b07c-87aede019ac2,2025-12-10T23:55:52.920906,test2.txt,both,2025-09-03T09:55:31.084,[2025-09-03T09:55:31.084] POWER: Power save mode: 335 nodes,cluster_power_save_mode,info,infra,"power,save,cluster",9,[2025-09-03T09:55:31.084] POWER: Power save mode: 335 nodes [2025-09-03T09:55:31.084] POWER: Power save mode: 335 nodes [2025-09-03T09:55:,<*> POWER: Power save mode: <*> nodes,cluster_power_save_mode
2469179c-5e4b-4825-b07c-87aede019ac2,2025-12-10T23:55:52.920906,test2.txt,both,2025-09-03T09:56:06.084,[2025-09-03T09:56:06.084] _slurm_rpc_submit_batch_job: JobId=971 InitPrio=30011 usec=5011,job_submit_batch,info,scheduler,"job,submit,batch",22,[2025-09-03T09:56:06.084] _slurm_rpc_submit_batch_job: JobId=971 InitPrio=30011 usec=5011 [2025-09-03T09:56:,[2025-09-03T09:56:06.084] _slurm_rpc_submit_batch_job: JobId=971 InitPrio=30011 usec=5011,job_submit_batch
2469179c-5e4b-4825-b07c-87aede019ac2,2025-12-10T23:55:52.920906,test2.txt,both,2025-09-03T09:56:41.084,[2025-09-03T09:56:41.084] sched: Allocate JobId=972 NodeList=cpu-8c-std-dy-c7i4xlarge-3 #CPUs=8 Partition=cpu-8c-std,job_allocate,info,scheduler,"job,allocate,node,cpu-8c-std",11,[2025-09-03T09:56:41.084] sched: [2025-09-03T09:56:41.084] sched: [2025-09-03T09:56:41.084] sched: [2025-09-,<*> sched: Allocate <*> <*> #CPUs=8 Partition=cpu-8c-std,job_allocate
